year,univ_cd,hakgwa_gb,gwamok_seq,gwamok_nm,pilsu_gb,gaeseol_grade,gaeseol_hakgi_gb,edu_time_gangeui,edu_time_silseup,edu_time_tot,hakjeom,tonghap_gwamok_yn,edu_cont1_gb,edu_cont2_gb,edu_cont3_gb,edu_cont4_gb,exam_jipil_yn,exam_quiz_yn,exam_gudu_yn,exam_gwaje_yn,exam_gita_yn,edu_time_pbl
2019-07-29 15:55:18.341000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-07-29 15:55:18.357000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-07-29 15:55:18.357000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-07-29 15:55:18.357000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-07-29 15:55:18.372000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-08-30 13:56:04.624000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-07-29 15:55:18.372000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-08-30 13:48:52.401000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-07-29 15:55:18.388000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-07-29 15:55:18.388000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-07-29 15:55:18.404000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-07-29 15:55:18.404000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-07-29 15:55:18.404000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-07-29 15:55:18.404000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-08-30 14:05:49.057000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-08-30 13:50:20.944000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-07-29 15:55:18.419000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-07-29 15:55:18.435000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-08-30 13:48:38.239000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-07-29 15:55:18.435000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-08-30 13:49:49.900000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-07-29 15:55:18.451000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-07-29 15:55:18.451000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-07-29 15:55:18.451000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-07-29 15:55:18.466000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-07-29 15:55:18.466000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-08-30 13:49:22.180000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-07-29 15:55:18.466000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-08-30 13:55:02.983000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-07-29 15:55:18.482000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-07-29 15:55:18.482000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-07-29 15:55:18.497000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-07-29 15:55:18.497000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-07-29 15:55:18.497000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-07-29 15:55:18.497000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-07-29 15:55:18.513000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-07-29 15:55:18.513000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-07-29 15:55:18.513000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-07-29 15:55:18.513000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-07-29 15:55:18.529000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2020-09-10 16:50:16.210000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2020-09-08 17:18:05.306000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2020-09-08 17:18:58.970000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019,UNIV11,2,24,기본의학평가2,0,2,2,0,0,8,0.5,0,1,0,0,0,1,0,0,0,0,8
2020-09-08 17:20:28.406000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019,UNIV11,2,26,피부감각기학,0,2,2,53,2,64,4,1,0,1,0,0,1,0,0,0,1,9
2019,UNIV11,2,27,성장발달노화,0,2,2,40,0,40,2.5,1,1,1,0,0,1,0,0,0,1,0
2019,UNIV11,2,28,응급의학및외상학,0,2,2,29,2,32,2,1,0,1,0,0,1,0,0,0,1,1
2019,UNIV11,2,29,역학각론및실습,0,2,2,8,0,24,1,0,1,0,0,0,1,0,0,1,1,16
2020-09-08 17:24:07.280000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019,UNIV11,2,31,임상연구길잡이,0,3,1,16,0,16,1,0,1,0,0,0,1,0,0,1,1,0
2019,UNIV11,2,32,전문직업성의이해,0,3,1,12,0,16,1,0,0,0,1,0,1,0,0,1,1,4
2019,UNIV11,2,33,보건의료와건강관리,0,3,2,24,0,24,1.5,0,1,0,0,0,1,0,0,0,1,0
2020-09-08 17:24:30.300000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2020-09-10 16:48:02.693000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2020-09-08 17:28:01.330000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2020-09-08 17:28:31.854000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2020-09-18 17:15:24.945000,YYYY-MM-DD HH24:MI:SS.FF,univ12,,,,,,,,,,,,,,,,,,,,
2020-09-18 17:15:24.945000,YYYY-MM-DD HH24:MI:SS.FF,univ12,,,,,,,,,,,,,,,,,,,,
2019,UNIV11,2,40,외과종합및증례,0,4,2,32,0,32,2,0,0,1,0,0,1,0,0,0,1,0
2019,UNIV11,2,41,소아과종합및증례,0,4,2,8,0,32,2,0,0,1,0,0,1,0,0,0,1,24
2020-09-08 17:32:24.015000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2020-09-18 17:15:24.945000,YYYY-MM-DD HH24:MI:SS.FF,univ12,,,,,,,,,,,,,,,,,,,,
2020-09-18 17:15:24.945000,YYYY-MM-DD HH24:MI:SS.FF,univ12,,,,,,,,,,,,,,,,,,,,
2020-09-08 17:43:35.637000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019,UNIV11,2,46,정신과종합및증례,0,4,2,16,0,16,1,0,0,1,0,0,1,0,0,0,1,0
2019,UNIV11,2,47,예방의학종합및증례,0,4,2,16,0,16,1,0,1,0,0,0,1,0,0,0,1,0
2019,UNIV11,2,48,내과종합및증례,0,4,2,5,0,64,4,0,0,1,0,0,1,0,0,0,1,59
2019,UNIV11,2,49,임상해부학술기,0,2,2,0,55,64,2,0,1,0,0,0,1,0,0,1,1,9
2019,UNIV11,2,50,임상전수기실습,0,3,1,4,120,128,4,1,1,1,0,0,1,0,0,0,1,4
2019,UNIV11,2,51,OSCE/CPX1,0,3,2,0,16,16,1,0,0,1,0,0,1,0,0,0,1,0
2020-09-10 16:44:28.888000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2020-09-18 17:15:24.945000,YYYY-MM-DD HH24:MI:SS.FF,univ12,,,,,,,,,,,,,,,,,,,,
2020-09-18 17:15:24.945000,YYYY-MM-DD HH24:MI:SS.FF,univ12,,,,,,,,,,,,,,,,,,,,
2020-09-18 17:15:24.945000,YYYY-MM-DD HH24:MI:SS.FF,univ12,,,,,,,,,,,,,,,,,,,,
2020-09-18 17:15:24.961000,YYYY-MM-DD HH24:MI:SS.FF,univ12,,,,,,,,,,,,,,,,,,,,
2020-09-18 17:15:24.961000,YYYY-MM-DD HH24:MI:SS.FF,univ12,,,,,,,,,,,,,,,,,,,,
2020-09-18 17:15:24.961000,YYYY-MM-DD HH24:MI:SS.FF,univ12,,,,,,,,,,,,,,,,,,,,
2020-09-18 17:15:24.961000,YYYY-MM-DD HH24:MI:SS.FF,univ12,,,,,,,,,,,,,,,,,,,,
2020-09-18 17:15:24.961000,YYYY-MM-DD HH24:MI:SS.FF,univ12,,,,,,,,,,,,,,,,,,,,
2020-09-18 17:15:24.961000,YYYY-MM-DD HH24:MI:SS.FF,univ12,,,,,,,,,,,,,,,,,,,,
2020-09-18 17:15:24.961000,YYYY-MM-DD HH24:MI:SS.FF,univ12,,,,,,,,,,,,,,,,,,,,
2020-09-18 17:15:24.961000,YYYY-MM-DD HH24:MI:SS.FF,univ12,,,,,,,,,,,,,,,,,,,,
2020-09-18 17:15:24.945000,YYYY-MM-DD HH24:MI:SS.FF,univ12,,,,,,,,,,,,,,,,,,,,
2020-09-18 17:15:24.961000,YYYY-MM-DD HH24:MI:SS.FF,univ12,,,,,,,,,,,,,,,,,,,,
2019,UNIV39,2,3,인체분자세포의학,1,1,1,64,24,88,4,0,1,0,0,0,1,1,0,0,0,0
2019,UNIV39,2,7,통합유전 및 발생학,1,1,1,28,0,38,1.5,1,1,1,0,0,1,1,0,1,0,10
2019,UNIV39,2,12,예방의학실습,1,1,2,4,20,24,1,0,1,0,0,0,0,0,0,1,0,0
2019,UNIV39,2,10,인체약리학,1,1,2,64,20,96,4,0,1,0,0,0,1,1,0,1,0,12
2019,UNIV39,2,33,통합근골격계학,1,2,1,36,0,40,2,1,1,1,0,0,1,0,0,1,0,4
2020-09-21 15:36:56.953000,YYYY-MM-DD HH24:MI:SS.FF,univ15,,,,,,,,,,,,,,,,,,,,
2019,UNIV39,2,30,통합호흡기학,1,2,1,54,0,60,3.5,1,1,1,0,0,1,0,0,1,0,6
2019,UNIV39,2,17,통합임상총론,1,1,2,23,0,30,1.5,1,0,1,0,0,1,0,1,1,0,7
2019,UNIV39,2,36,통합응급외상학,1,2,2,40,4,44,2,1,0,1,0,0,1,0,0,1,0,0
2019,UNIV39,2,18,지역사회의학,1,1,2,18,0,18,1,0,1,0,0,0,1,0,0,0,0,0
2019,UNIV39,2,9,의학병원체학,1,1,1,71,7,82,4,0,1,0,0,0,1,1,0,1,0,4
2019,UNIV39,2,16,통합감염학,1,1,2,49,0,53,3,1,1,1,0,0,1,0,0,1,0,4
2019,UNIV39,2,22,통합종양학,1,2,2,16,0,19,1,1,1,1,0,0,1,0,1,1,0,3
2019,UNIV39,2,6,보건관리학,1,1,1,18,0,18,1,0,1,0,0,0,1,0,0,1,0,0
2019,UNIV39,2,8,인체병태생리학,1,1,2,90,28,128,5,0,1,0,0,0,1,1,1,1,0,10
2019,UNIV39,2,35,보완통합의학,1,2,2,18,0,18,1,0,0,1,0,0,1,0,0,1,0,0
2020-09-21 14:05:34.667000,YYYY-MM-DD HH24:MI:SS.FF,univ15,,,,,,,,,,,,,,,,,,,,
2019,UNIV39,2,21,통합신경과학2,1,2,1,70,0,77,4,1,1,1,0,0,1,1,0,1,0,7
2019,UNIV39,2,11,환자-의사관계,1,1,2,15,0,29,1,0,0,0,1,0,1,0,0,1,0,14
2019,UNIV39,2,29,통합순환기학,1,2,1,67,0,76,4,1,1,1,0,0,1,0,1,1,0,9
2019,UNIV39,2,15,통합신경과학1,1,1,2,37,4,42,2,1,1,0,0,0,1,1,0,0,0,1
2019,UNIV39,2,2,의학생리학,1,1,1,70,8,82,4,0,1,0,0,0,1,1,1,0,0,4
2019,UNIV39,2,25,HMD 2,1,2,1,0,0,36,1,0,0,0,1,0,0,0,0,1,0,36
2019,UNIV39,2,38,여성의학,1,2,2,78,0,100,5,0,0,1,0,0,1,1,1,1,0,22
2020-09-07 13:58:11.164000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.164000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.180000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.180000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.180000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.180000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.180000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.180000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.180000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.196000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.196000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.196000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.196000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.196000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.196000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.196000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.211000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.211000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.211000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.211000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.211000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.211000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.211000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.227000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.227000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.227000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.227000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.227000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.227000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.227000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.243000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.243000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.243000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.243000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.243000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.243000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.243000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.258000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.258000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.258000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.258000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.258000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.258000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.258000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.258000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.274000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.274000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2020-09-07 13:58:11.274000,YYYY-MM-DD HH24:MI:SS.FF,univ02,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.690000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.693000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.696000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.685000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.688000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.698000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.701000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.704000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.707000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.709000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.712000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.720000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.734000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.737000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.741000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.744000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.747000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.750000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.753000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.756000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.759000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.761000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.764000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.767000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.769000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.772000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.775000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.777000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-20 10:09:30.780000,YYYY-MM-DD HH24:MI:SS.FF,sysadmin,,,,,,,,,,,,,,,,,,,,
2019-09-25 13:40:58.914000,YYYY-MM-DD HH24:MI:SS.FF,univ18,,,,,,,,,,,,,,,,,,,,
2019-10-08 10:42:37.127000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019-10-08 10:42:37.131000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019-10-08 10:42:37.133000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019-10-08 10:42:37.136000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019-10-08 10:42:37.138000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019-10-08 10:42:37.143000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019-10-08 10:42:37.146000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019-10-08 10:42:37.149000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019-10-08 10:42:37.151000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019-10-08 10:42:37.154000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019-10-08 10:42:37.157000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019-10-08 10:42:37.164000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019-10-08 10:42:37.167000,YYYY-MM-DD HH24:MI:SS.FF,univ01,,,,,,,,,,,,,,,,,,,,
2019-07-29 15:55:18.529000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-07-29 15:55:18.529000,YYYY-MM-DD HH24:MI:SS.FF,univ14,,,,,,,,,,,,,,,,,,,,
2019-07-29 17:49:10.413000,YYYY-MM-DD HH24:MI:SS.FF,univ24,,,,,,,,,,,,,,,,,,,,
2019-07-29 17:49:10.413000,YYYY-MM-DD HH24:MI:SS.FF,univ24,,,,,,,,,,,,,,,,,,,,
2019-07-17 16:58:16.530000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2019-08-22 11:40:42.931000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2019-07-25 09:49:28.376000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2019-07-25 09:49:28.361000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2019-07-25 09:49:28.361000,YYYY-MM-DD HH24:MI:SS.FF,univ31,,,,,,,,,,,,,,,,,,,,
2019-08-12 10:28:36.810000,YYYY-MM-DD HH24:MI:SS.FF,univ16,,,,,,,,,,,,,,,,,,,,
2019-08-12 10:28:36.813000,YYYY-MM-DD HH24:MI:SS.FF,univ16,,,,,,,,,,,,,,,,,,,,
2019-08-12 10:28:36.817000,YYYY-MM-DD HH24:MI:SS.FF,univ16,,,,,,,,,,,,,,,,,,,,
2019-08-12 10:28:36.820000,YYYY-MM-DD HH24:MI:SS.FF,univ16,,,,,,,,,,,,,,,,,,,,
2019-08-12 10:28:36.823000,YYYY-MM-DD HH24:MI:SS.FF,univ16,,,,,,,,,,,,,,,,,,,,
2019-08-12 10:28:36.827000,YYYY-MM-DD HH24:MI:SS.FF,univ16,,,,,,,,,,,,,,,,,,,,
2019-08-12 10:28:36.830000,YYYY-MM-DD HH24:MI:SS.FF,univ16,,,,,,,,,,,,,,,,,,,,
2019-08-12 10:28:36.834000,YYYY-MM-DD HH24:MI:SS.FF,univ16,,,,,,,,,,,,,,,,,,,,
2019-08-12 10:28:36.837000,YYYY-MM-DD HH24:MI:SS.FF,univ16,,,,,,,,,,,,,,,,,,,,
2019-08-12 10:28:36.841000,YYYY-MM-DD HH24:MI:SS.FF,univ16,,,,,,,,,,,,,,,,,,,,
2019-08-15 21:36:51.536000,YYYY-MM-DD HH24:MI:SS.FF,univ16,,,,,,,,,,,,,,,,,,,,
2019-08-15 21:38:04.234000,YYYY-MM-DD HH24:MI:SS.FF,univ16,,,,,,,,,,,,,,,,,,,,
